,moves,year_id,month,day,road_type_id,road_desc,source_type_id,source_type_name,fuel_type_id,fuel_type_desc,pollutant_id,pollutant_short_name,avg_speed_bin_id,avg_bin_speed,avg_speed_bin_desc,rate_per_distance,per_diff
4049,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,9,40.0,37.5mph <= speed < 42.5mph,0.003438537536,-76.5
4050,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,10,45.0,42.5mph <= speed < 47.5mph,0.01633895353,-78.4
4051,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,10,45.0,42.5mph <= speed < 47.5mph,0.003529961193,-78.4
4052,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,11,50.0,47.5mph <= speed < 52.5mph,0.017324992972000002,-79.52
4053,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,11,50.0,47.5mph <= speed < 52.5mph,0.003549001954,-79.52
4054,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,12,55.0,52.5mph <= speed < 57.5mph,0.018031121214999998,-80.31
4055,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,12,55.0,52.5mph <= speed < 57.5mph,0.003550182002,-80.31
4056,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,13,60.0,57.5mph <= speed < 62.5mph,0.019631885242999997,-81.68
4057,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,13,60.0,57.5mph <= speed < 62.5mph,0.003597223883,-81.68
4058,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,14,65.0,62.5mph <= speed < 67.5mph,0.024776991039999998,-84.66
4059,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,14,65.0,62.5mph <= speed < 67.5mph,0.003799551976,-84.66
4060,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,15,70.0,67.5mph <= speed < 72.5mph,0.034619684729999996,-88.05
4061,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,15,70.0,67.5mph <= speed < 72.5mph,0.0041358454270000004,-88.05
4062,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,16,75.0,72.5mph <= speed,0.048051021959999995,-90.47
4063,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,16,75.0,72.5mph <= speed,0.004577803105,-90.47
4064,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,1,2.5,speed < 2.5mph,0.0076960934,378.84
4065,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,1,2.5,speed < 2.5mph,0.0368520604,378.84
4066,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,2,5.0,2.5mph <= speed < 7.5mph,0.00562570373,328.4
4067,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,2,5.0,2.5mph <= speed < 7.5mph,0.0241005161,328.4
4068,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,3,10.0,7.5mph <= speed < 12.5mph,0.0042773110699999995,304.3
4069,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,3,10.0,7.5mph <= speed < 12.5mph,0.017293156,304.3
4070,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,4,15.0,12.5mph <= speed < 17.5mph,0.00322162096,340.41
4071,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,4,15.0,12.5mph <= speed < 17.5mph,0.0141884679,340.41
4072,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,5,20.0,17.5mph <= speed <22.5mph,0.00279226645,310.3
4073,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,5,20.0,17.5mph <= speed <22.5mph,0.011456731,310.3
4074,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,6,25.0,22.5mph <= speed < 27.5mph,0.0026865502199999998,281.97
4075,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,6,25.0,22.5mph <= speed < 27.5mph,0.0102618652,281.97
4076,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,7,30.0,27.5mph <= speed < 32.5mph,0.00263180933,262.27
4077,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,7,30.0,27.5mph <= speed < 32.5mph,0.0095343099,262.27
4078,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,8,35.0,32.5mph <= speed < 37.5mph,0.00269210843,224.3
4079,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,8,35.0,32.5mph <= speed < 37.5mph,0.0087304219,224.3
4080,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,9,40.0,37.5mph <= speed < 42.5mph,0.00274699955,194.86
4081,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,9,40.0,37.5mph <= speed < 42.5mph,0.0080998701,194.86
4082,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,10,45.0,42.5mph <= speed < 47.5mph,0.00278968263,172.77
4083,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,10,45.0,42.5mph <= speed < 47.5mph,0.0076094453,172.77
4084,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,11,50.0,47.5mph <= speed < 52.5mph,0.00279672303,158.86
4085,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,11,50.0,47.5mph <= speed < 52.5mph,0.0072397089,158.86
4086,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,12,55.0,52.5mph <= speed < 57.5mph,0.0027952608700000004,148.39
4087,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,12,55.0,52.5mph <= speed < 57.5mph,0.0069432008,148.39
4088,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,13,60.0,57.5mph <= speed < 62.5mph,0.0028998354200000004,132.05
4089,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,13,60.0,57.5mph <= speed < 62.5mph,0.00672895413,132.05
4090,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,14,65.0,62.5mph <= speed < 67.5mph,0.00339448641,97.87
4091,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,14,65.0,62.5mph <= speed < 67.5mph,0.00671657584,97.87
4092,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,15,70.0,67.5mph <= speed < 72.5mph,0.0044575273899999995,62.37
4093,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,15,70.0,67.5mph <= speed < 72.5mph,0.0072376158000000005,62.37
4094,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,16,75.0,72.5mph <= speed,0.0059624714100000005,36.66
4095,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,16,75.0,72.5mph <= speed,0.008148441900000001,36.66
4096,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,1,2.5,speed < 2.5mph,0.0099407045,-54.11
4097,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,1,2.5,speed < 2.5mph,0.004561825,-54.11
4098,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,2,5.0,2.5mph <= speed < 7.5mph,0.005775336,-54.11
4099,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,2,5.0,2.5mph <= speed < 7.5mph,0.0026503344000000004,-54.11
4100,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,3,10.0,7.5mph <= speed < 12.5mph,0.0035006832,-54.11
4101,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,3,10.0,7.5mph <= speed < 12.5mph,0.0016064798000000001,-54.11
4102,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,4,15.0,12.5mph <= speed < 17.5mph,0.0023708462000000003,-54.11
4103,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,4,15.0,12.5mph <= speed < 17.5mph,0.00108799484,-54.11
4104,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,5,20.0,17.5mph <= speed <22.5mph,0.0019463371,-54.11
4105,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,5,20.0,17.5mph <= speed <22.5mph,0.00089318275,-54.11
4106,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,6,25.0,22.5mph <= speed < 27.5mph,0.0018585,-54.11
4107,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,6,25.0,22.5mph <= speed < 27.5mph,0.00085287283,-54.11
4108,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,7,30.0,27.5mph <= speed < 32.5mph,0.0018167284999999998,-54.11
4109,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,7,30.0,27.5mph <= speed < 32.5mph,0.00083370369,-54.11
4110,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,8,35.0,32.5mph <= speed < 37.5mph,0.0017910547,-54.11
4111,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,8,35.0,32.5mph <= speed < 37.5mph,0.00082192219,-54.11
4112,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,9,40.0,37.5mph <= speed < 42.5mph,0.0017722051,-54.11
4113,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,9,40.0,37.5mph <= speed < 42.5mph,0.00081327153,-54.11
4114,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,10,45.0,42.5mph <= speed < 47.5mph,0.0017575387,-54.11
4115,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,10,45.0,42.5mph <= speed < 47.5mph,0.00080654313,-54.11
4116,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,11,50.0,47.5mph <= speed < 52.5mph,0.0016961817,-54.11
4117,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,11,50.0,47.5mph <= speed < 52.5mph,0.00077838465,-54.11
4118,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,12,55.0,52.5mph <= speed < 57.5mph,0.0016327684999999999,-54.11
4119,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,12,55.0,52.5mph <= speed < 57.5mph,0.00074928571,-54.11
4120,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,13,60.0,57.5mph <= speed < 62.5mph,0.0016177795,-54.11
4121,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,13,60.0,57.5mph <= speed < 62.5mph,0.0007424030900000001,-54.11
4122,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,14,65.0,62.5mph <= speed < 67.5mph,0.0017258875,-54.11
4123,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,14,65.0,62.5mph <= speed < 67.5mph,0.00079201584,-54.11
4124,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,15,70.0,67.5mph <= speed < 72.5mph,0.0019274674,-54.11
4125,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,15,70.0,67.5mph <= speed < 72.5mph,0.00088452303,-54.11
4126,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,16,75.0,72.5mph <= speed,0.002320033,-54.11
4127,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,16,75.0,72.5mph <= speed,0.0010646697900000002,-54.11
4128,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,1,2.5,speed < 2.5mph,0.009145412700000001,-54.11
4129,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,1,2.5,speed < 2.5mph,0.0041968685,-54.11
4130,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,2,5.0,2.5mph <= speed < 7.5mph,0.005313299,-54.11
4131,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,2,5.0,2.5mph <= speed < 7.5mph,0.0024382916,-54.11
4132,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,3,10.0,7.5mph <= speed < 12.5mph,0.0032206205,-54.11
4133,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,3,10.0,7.5mph <= speed < 12.5mph,0.0014779598,-54.11
4134,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,4,15.0,12.5mph <= speed < 17.5mph,0.0021811709,-54.11
4135,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,4,15.0,12.5mph <= speed < 17.5mph,0.00100094803,-54.11
4136,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,5,20.0,17.5mph <= speed <22.5mph,0.0017906213,-54.11
4137,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,5,20.0,17.5mph <= speed <22.5mph,0.00082172563,-54.11
4138,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,6,25.0,22.5mph <= speed < 27.5mph,0.00170981,-54.11
4139,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,6,25.0,22.5mph <= speed < 27.5mph,0.0007846403000000001,-54.11
4140,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,7,30.0,27.5mph <= speed < 32.5mph,0.0016713849999999998,-54.11
4141,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,7,30.0,27.5mph <= speed < 32.5mph,0.00076700434,-54.11
4142,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,8,35.0,32.5mph <= speed < 37.5mph,0.0016477675,-54.11
4143,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,8,35.0,32.5mph <= speed < 37.5mph,0.00075616531,-54.11
4144,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,9,40.0,37.5mph <= speed < 42.5mph,0.0016304198,-54.11
4145,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,9,40.0,37.5mph <= speed < 42.5mph,0.00074820715,-54.11
4146,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,10,45.0,42.5mph <= speed < 47.5mph,0.0016169328,-54.11
4147,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,10,45.0,42.5mph <= speed < 47.5mph,0.00074201703,-54.11
4148,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,11,50.0,47.5mph <= speed < 52.5mph,0.0015604748000000001,-54.11
4149,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,11,50.0,47.5mph <= speed < 52.5mph,0.00071611142,-54.11
4150,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,12,55.0,52.5mph <= speed < 57.5mph,0.0015021418,-54.11
4151,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,12,55.0,52.5mph <= speed < 57.5mph,0.00068934096,-54.11
4152,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,13,60.0,57.5mph <= speed < 62.5mph,0.0014883523,-54.11
4153,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,13,60.0,57.5mph <= speed < 62.5mph,0.00068300871,-54.11
4154,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,14,65.0,62.5mph <= speed < 67.5mph,0.0015878117,-54.11
4155,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,14,65.0,62.5mph <= speed < 67.5mph,0.0007286529600000001,-54.11
4156,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,15,70.0,67.5mph <= speed < 72.5mph,0.0017732635000000001,-54.11
4157,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,15,70.0,67.5mph <= speed < 72.5mph,0.0008137584000000001,-54.11
4158,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,16,75.0,72.5mph <= speed,0.0021344199,-54.11
4159,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,16,75.0,72.5mph <= speed,0.0009794957799999999,-54.11
4160,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,1,2.5,speed < 2.5mph,2.49957,462.27
4161,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,1,2.5,speed < 2.5mph,14.0542683,462.27
4162,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,2,5.0,2.5mph <= speed < 7.5mph,1.38326,556.63
4163,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,2,5.0,2.5mph <= speed < 7.5mph,9.082873600000001,556.63
4164,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,3,10.0,7.5mph <= speed < 12.5mph,0.776107,697.74
4165,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,3,10.0,7.5mph <= speed < 12.5mph,6.1913134,697.74
4166,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,4,15.0,12.5mph <= speed < 17.5mph,0.591314,746.19
4167,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,4,15.0,12.5mph <= speed < 17.5mph,5.0036296,746.19
4168,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,5,20.0,17.5mph <= speed <22.5mph,0.51026,661.43
4169,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,5,20.0,17.5mph <= speed <22.5mph,3.8852517,661.43
4170,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,6,25.0,22.5mph <= speed < 27.5mph,0.455265,637.65
4171,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,6,25.0,22.5mph <= speed < 27.5mph,3.3582503999999997,637.65
4172,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,7,30.0,27.5mph <= speed < 32.5mph,0.408572,611.57
4173,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,7,30.0,27.5mph <= speed < 32.5mph,2.9072645,611.57
4174,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,8,35.0,32.5mph <= speed < 37.5mph,0.372303,502.01
4175,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,8,35.0,32.5mph <= speed < 37.5mph,2.241285,502.01
4176,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,9,40.0,37.5mph <= speed < 42.5mph,0.346097,457.99
4177,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,9,40.0,37.5mph <= speed < 42.5mph,1.93120207,457.99
4178,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,10,45.0,42.5mph <= speed < 47.5mph,0.325715,418.87
4179,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,10,45.0,42.5mph <= speed < 47.5mph,1.69002423,418.87
4180,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,11,50.0,47.5mph <= speed < 52.5mph,0.309605,362.58
4181,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,11,50.0,47.5mph <= speed < 52.5mph,1.43217231,362.58
4182,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,12,55.0,52.5mph <= speed < 57.5mph,0.296084,305.33
4183,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,12,55.0,52.5mph <= speed < 57.5mph,1.20012446,305.33
4184,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,13,60.0,57.5mph <= speed < 62.5mph,0.281379,298.2
4185,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,13,60.0,57.5mph <= speed < 62.5mph,1.12046115,298.2
4186,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,14,65.0,62.5mph <= speed < 67.5mph,0.260904,328.3
4187,MOVES 3,2040,July,Weekday,2,Rural Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,14,65.0,62.5mph <= speed < 67.5mph,1.1174469100000002,328.3
4188,MOVES 2014b,2040,July,Weekday,2,Rural Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,2,CO,15,70.0,67.5mph <= speed < 72.5mph,0.243354,358.12
